fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,target
-1.7186037885459995,-4.439642163948247,-3.347669344647835,-0.6046499427214758,1.4162716105829647,1.4768731442235,3.087019459097953,-2.7659101235031063,0.5010303677990315,-0.33153849807014557,0.03874920374585522,1.2458221481772696,0
3.93168705206138,4.670035347996223,1.3503780279416977,-1.3069294093110804,-0.739586240851547,0.22878211921787164,0.13034374739494858,2.021413093452394,1.5517567997462787,-2.2178729296432595,0.9873546469085673,-1.4665912693118832,2
-3.0935836568515853,-4.377451991354001,-3.7224899573483268,-0.5682408830497505,3.6301559711762956,0.1464216298405501,1.09459024731143,-2.6824149934946466,-0.11854266163286331,-0.7570870839118444,0.913422847123728,3.2513916928474287,0
0.2129379840565686,-2.0561269737102403,0.5258756168273804,-0.4830302049011762,-0.25206098921169157,0.37156345148728076,2.4307788614893213,-2.328935031250486,-1.2505452462983884,0.8583890075434664,-1.4163536780240182,-0.45757246715081057,1
-1.5225873750062358,-2.087646237461435,-0.599471924810959,-0.23660422657269187,1.5264905299930072,0.47004058784348884,1.7140350597142877,0.9943476479596078,1.4954359543960167,1.283993305068301,2.463761794819341,-0.19072302242664452,1
0.3987448486230354,-0.0036579387569728775,-2.243469003079354,0.8494475583848764,0.1928068775808283,0.12738396479531727,-1.182028355276178,3.362209197316978,2.1754860067417794,-0.28659263917680233,0.671128300071202,0.7284167523748145,1
0.8577197161020682,-0.11160759256490806,-1.2264014277663833,1.2197291979888216,-1.3763613504981251,-1.001135922531039,1.4570043290397725,-0.7956993622870702,0.992081593344944,-1.488431799186847,-1.3954969757098208,1.3237754379076843,0
2.1008892753107533,3.007633582235219,0.6965929792166401,0.816979439044232,-1.4169901397781435,-1.3893317496123812,2.261630939950469,-0.6513747777359291,0.4411188579075238,-0.9494864505797505,0.40294850253063763,-1.086307169838913,0
1.9866614794675708,-1.653087060660156,1.8132454379658798,-1.2815661100053464,-4.828857861120488,3.9892186118618613,2.5740801717832746,1.6173427168977197,3.6133839361281175,-0.33621272900535804,-1.9235983316271812,-2.522394714777475,0
2.9675957947055065,7.5846538681013635,-1.467681610961173,0.44298915745238676,3.467821846270244,-3.4750926567982394,-3.469324689302992,3.432870760384014,0.1267109067838298,-2.636844087644775,3.574455755563537,1.0599722181394604,2
-3.242121886430981,-2.633341432163479,-1.9444964917680978,-0.8155718193668675,-2.009388368460834,2.8408712932392675,3.195720942163313,-6.216541863270702,1.448393061559686,-3.1683422245081925,-0.19009070062519018,0.729610327500461,0
0.8971157061143471,1.1946699310778237,-1.3653466413500868,-1.1123709593523217,3.9073649847383782,-1.9921826605901216,2.0211653855242724,-1.5408580038004471,0.08023807924960025,-2.2720234773670325,2.43752758760656,2.1052671145942274,1
1.1530648340720961,4.039398421251292,-1.7335196467752905,1.2848156210152808,3.184164235552886,-3.2775110912285217,-2.3456453883476627,0.027297129666734414,-3.4654676917368965,0.42031452039857164,1.14065840688925,0.2671200188151732,0
-1.220581973678442,-4.579946192862928,-2.5213270621446577,-1.1168946437720717,2.674597790663801,1.0353646065787063,-0.22834857209857962,0.1521515589294477,0.2337078946408806,0.062010117496287265,-0.6914348286362271,2.57638923021268,1
-0.8919757793976248,-3.5562554967141184,-2.03569584964083,-0.5901755210273318,0.9082623744707227,0.9631425519018393,-2.4599083672114226,1.6691886151123823,1.5187774083566126,-1.3663429540339678,-1.895290375808584,3.6148213723571536,1
-0.6161675253661776,-1.6652585692231052,-0.24526622772362416,-0.4853340501942961,2.597497888704095,-0.5170055283945384,2.074081591011522,1.6872165481285784,1.6438351563243208,1.0918024536857303,2.896687654336942,0.41955226088556763,1
0.3134216009797217,1.5423040124743839,0.10115967132297354,-1.4340400461106422,-1.4445790500270188,2.1450301515640295,-0.2741149805585741,-4.996536778859328,-3.140189305304318,-1.3635663173620234,-1.9711951171536541,-1.8676317770975575,1
1.53359941047799,7.837159888447781,0.5309704178847372,-2.1732274899528967,1.9288233239476955,-1.364112321179762,1.5788093900235478,-4.464237895448114,0.24874565621630884,-6.029597230893939,4.559551729577119,-0.013106663590711776,2
0.9185548306910705,1.9086880376087207,2.332339291309845,0.11532578266378701,8.240554497549574,-7.002018781710586,-0.7387206593357178,2.721493107924999,-3.1860485606955393,2.808334416006627,3.9963099744389026,2.637069128551373,2
-2.586375738371176,3.4990928532786163,4.0890949527029115,-0.1956875959969674,-4.276104843637327,0.37703167136242693,1.8238033952745303,-6.715834740798586,0.023115748872352793,-3.1507930276432874,0.8497326231517566,-1.4750813159124962,1
-0.855081200814559,-2.781118481918675,1.1259772488601496,0.4863121148436035,-2.487695584784488,0.5021334730483745,-1.2096021664015293,-2.2093970468601336,-1.9757957788571545,0.5329086602692956,-4.688747688753889,0.9618881563124908,0
-0.3174360998834447,1.4588485310371733,0.929668307574741,1.5233955070939917,-2.1149785649430184,-1.2682808625289963,2.7585475914334676,-1.8970760998385223,0.6988150463992446,-0.36032822357489014,0.7366153988552773,-0.8950188197508155,0
2.0028648037853833,2.2102356765004525,-2.0143438134551523,1.7189326026189184,-0.4957363323046534,-2.1742393648095177,0.18817627135801285,1.5067149764636016,1.8829972070355998,-2.2855743671128974,-0.16051644385044928,1.8444943415248765,0
-2.025856705905907,-5.6219491692987384,-1.6423825284153732,-2.086626550190477,1.9101595076626212,2.8380890100577827,0.030190880587085855,-0.8954577879387009,-0.08428934874338101,0.567640799306429,-0.9759235842564375,1.3932293522622818,1
0.36470674217887245,-0.7634839065091441,1.5031467059436072,0.7700352698856514,-3.28530637995895,0.2265431426660146,1.1231668474833223,-0.8077244813359422,0.5619377889286318,-0.09738690317076237,-2.38731438090848,-0.2928729316256814,0
1.8406437322868765,-1.531215107917712,-0.3187611044269406,-0.9814612449526368,0.2001998109440437,2.2312756490932744,-2.312829260625757,4.216090033916566,-0.2940104741223366,2.3460054782639235,-1.607098651224868,-1.4423959728271036,2
-4.323515275203478,-1.6686138598870648,1.713133928561871,-2.671550031545623,-2.1979743150613458,4.576513698955549,0.27670667228973367,-2.3167919517609628,3.9584256940496463,-3.051171188657537,2.2351639708957065,-0.11328062297265451,1
1.1951325562067632,-0.8397896022395155,-0.6566817353857064,-1.5762679765750982,0.9611565535716313,2.375473555215294,-1.2169269860590979,1.883314815638403,-0.8182759382907793,1.4919568037748814,-0.3914714214639399,-1.7088552455965416,2
-4.179972438241679,-0.2472831471468359,-2.5076199786031146,1.3036476541972621,-1.381151829562476,1.026046618795184,-0.3096892127157409,-4.055501149181158,0.0551653039081369,-1.4757767230938204,0.8774327640398794,0.301289350145694,0
-0.005082641174664948,-2.8661914526910968,-3.286777022236605,1.3353426607742855,1.5195553020587829,0.26388156787600914,-1.6252890648369784,5.433593756567174,1.4321288665371767,2.635788787441773,0.18185376835722122,0.6230951789845993,2
0.7346710918019179,-9.068333615491769,-1.9371204419110986,-2.5642745324169924,5.213618856142651,-0.517246846187878,4.879514615957348,-0.2135445808604712,1.4178041233755057,-0.10965063167690159,-1.6450899465417583,5.517740626477056,0
-0.5749122051361527,1.5680153889526531,2.312292854082888,-1.7642558912956239,-1.3050930499405495,0.6403732897946515,1.3099751529530677,-8.228861850978339,-3.9353315891362173,-2.3271917387050163,-1.9927630160964764,-0.738916698603016,1
-1.2063385415906862,-2.19148923980875,2.9258949516089454,-1.4281268809688887,-3.1130587487177626,2.4847450386416488,1.095789024235522,0.16927327419742538,3.6615470198636455,-1.4946578044967063,-0.5083593427530746,0.2831933392805017,1
0.8465308422017526,-3.029951744044852,1.225761851390438,1.932160858260212,-2.850288132397404,-0.6186158172285036,0.016554089539875583,1.4356290337509074,-0.8954659728269405,2.893072254694552,-4.442618270212753,-0.0695526986292434,0
-3.1176557955106237,0.6847557973248811,-2.1878545340059095,2.6114649902770717,-1.2104921172893646,-0.7974260160784709,-1.006089492014905,-1.8757496858731895,-0.2262371237909382,-0.28040003256003143,0.7004699229373907,0.3769524397125277,0
2.781583872956424,5.119561037476824,1.6791331535057281,1.6719328724045233,-2.198334179532568,-2.9803494405059676,1.6063217404076426,-0.32188642427145747,0.5768435071464983,-1.781411790925493,0.2386966144402498,-0.5934521377148688,0
1.9308745637177602,3.7411845425327632,-1.8472112010629504,-0.40261059283077794,-4.692516670805062,3.8108275081221805,4.366065053658563,-3.0977865620267044,2.30824597905083,-2.8524169473868044,1.1339119378718001,-4.7550658568883195,0
-1.4749048123973614,-0.6170025432774885,2.696857512063914,-0.004048009445976608,-3.3874946255810108,0.8568975970186111,2.301230067066248,-4.461944605244782,-0.65209933409724,-0.29965058541671497,-1.4552198003158303,-1.2478663523379445,1
0.05273777630689058,1.2904648259426823,2.393696252528736,1.8838254060147306,-3.1962198765230476,-1.9046276591507176,0.06258474738866404,-0.38859365179261685,0.5522853318929868,-0.5550922705640711,-1.5972476098154735,0.5366994409664076,0
2.986318814378449,-3.3968288472553367,-2.218725197765993,-2.6747705762749217,-4.305088496275332,8.996618996361352,-3.401576516502847,4.836450570325751,0.9695938398167798,1.9216149170802115,-5.019017766526006,-4.706835974922571,2
0.4044821830305,2.217596282992722,-0.2974632022513053,1.912634788867103,1.1711157693797296,-2.817718548895435,-1.1533831853546646,2.3267225501829114,-0.3493569943300353,1.1134461427637652,1.443648508744409,0.23863387049183482,2
5.15936479651018,1.8251406443367866,0.9545372390150081,-3.6458937993676455,-1.8893594963571207,4.977535763994692,1.102354549353008,3.87756904445713,2.9843699533957615,-1.0508455378290849,0.08853224959659045,-4.074260144029499,2
-1.42128096258889,-2.715268461492075,1.7550424004564498,-0.8330834723026768,-1.6462080082246378,1.6383004685566795,0.9392507798289407,-2.2218101311952396,-0.3857678110934012,0.49204753497585907,-1.7053099036482982,-0.3281518047184777,1
-0.6403471695472576,-0.6954500968051109,-1.5866393059671253,-0.14683250104078283,-0.334038187971861,0.8236486322003023,2.1354888322933814,-4.363740652210004,-1.5926497570521854,-0.614528380204464,-0.7208822914384937,-0.5680903327675058,1
1.4596663273497539,0.6219485874554233,-2.4561229905044,-0.9891320720339263,4.994241337367818,-1.322318212378057,0.528303279347548,-0.16824436397851586,-2.2387627436459487,0.4874781375123197,1.7754757739150002,0.468132951578199,2
0.9186013200537654,-1.0232949239940592,0.9917508411866499,0.8285298401111512,-9.186237895830674,4.346678452620748,1.6342835495121175,-0.4541556000547483,3.9995415610809335,-1.9914436702228473,-4.566486099797231,-2.213548494752911,0
1.2668109176784803,0.244842143865336,-1.7668515693266547,0.059278800316797775,3.098647780826441,-1.4075813779708375,-1.621624633838028,2.3869237788874464,-0.8518382261183658,0.5841335907053893,0.39169901361645687,1.2799798201699633,2
0.6874338541080391,-0.7320209559905859,-1.4557476603701276,-0.5070637511441967,1.830922501476693,-0.2946528040682936,1.3830403904377455,0.8782071566445141,1.3011087029042514,-0.6450384427813578,1.186752521626886,1.053753841114721,1
-0.9763898677056431,2.1855802070098496,1.0695104660367991,1.185592343267333,-0.3532909371355504,-1.7988894886873734,-0.6925356103483069,-1.5235045193579113,-1.360122832815712,-0.003236940720753978,0.5625462224068398,-0.12388201204449278,0
0.3012203542378702,-0.4468688913402016,0.7633361098489079,-0.23458523434125156,-1.2910717725395153,0.3146024573741112,2.0264148319523465,-4.404941365531333,-2.6996727755417345,0.23949157365185614,-2.207985375586695,-1.1316604273242628,1
-1.4778338684518126,-4.523966781693028,2.0879784929468377,0.4683785932579164,-5.1844240824949654,2.9573908777385034,1.0262619677800644,1.489612797032852,3.296238654512882,1.1966197200435,-2.723624263294656,-0.7255916232394548,0
0.948312106467432,-1.2533471289634819,2.4832830849610392,0.14567170860194478,-2.4233088028959826,-0.012271172489692818,1.6503502312858265,-0.8549687867268727,-0.4023913335803817,0.8549374248103985,-2.571396428256096,-0.6220735467517889,2
-2.1517990516574814,-4.621413477490897,-0.9528458800931771,0.40174122526309075,-0.9898856552543754,2.667999085565179,-0.5768496117304462,3.900252112858932,2.744682597332167,2.655386726955351,0.15321879364592517,-0.5469583103522866,1
2.3050311334407123,-1.9448520219923577,0.8693259702002132,-0.8045968027600968,-2.20566306009212,2.9952599084459357,0.3814837271915844,4.854629906466785,2.3879422090982767,2.124037265390454,-1.2521682049632963,-2.4675367638046133,2
1.230558836193291,1.030467056781048,3.042279351254269,0.07429135235587836,-1.3938934535975431,-1.3427043453961447,2.275329643286908,-0.5911936683770619,0.48773249508880967,-0.19793675567740154,-0.2108735429330153,-0.4108850173925458,2
3.9998877655110836,6.27191251821666,0.5002174500421466,-0.8811022858168254,1.7574599242212736,-2.2339675003982395,-0.6575119187882732,0.6206414706677359,-0.534397494099772,-2.8283181719886192,1.5437603048827886,0.03929783998482361,2
-1.2010072610087732,-4.052691064346561,-1.1418938569263506,-1.7685262843262304,3.692044893676315,0.277485370825708,2.516042282776442,-1.4206689171303195,0.048756968727536765,0.263901710326922,1.1712462709929838,1.837697907890438,1
2.0850787361763707,1.7876110629471613,2.072738770968763,-5.805103011420463,-2.111366948534467,7.114869888572036,3.2282422429440825,-1.9441199806951153,2.9827491034224005,-3.375825228438657,2.12713751153564,-4.70655392396265,2
0.25824735345013605,-1.5656700278894555,-0.46848582321667975,-1.5154912128248519,-0.27208868379767676,2.7708350746038057,0.9189560908862684,0.16494256609327412,0.6037340671986742,0.4280372274179287,-0.019799687376063524,-1.5023246254288378,2
1.1092786341768766,-2.8953879289281392,0.22674744382906287,-0.024354366343101397,-2.004171834275274,2.580725783790951,-0.6471955785778143,4.581294667717021,1.610778647880608,2.757524237294626,-1.8294922454626512,-1.7634413763879553,2
-0.42559425237408144,-2.9475478174334575,-1.7310752722312133,1.5993483449458317,1.4526884565421028,-0.7090167252089843,-1.4550306874127847,5.369110917295552,1.2387661761614428,3.1580597030687634,0.25860942691036337,0.8853579620911068,2
-0.8883163176993131,0.08900552281517676,2.441661138458045,-0.45568473503410645,-2.861594204489152,1.568417878099584,0.941316889734364,-1.559781210605202,0.6372546626818696,-0.18907147895860943,-0.32510731197334697,-1.6515838888060268,1
1.9855496617348747,-3.916887377913291,4.057997908774242,-1.2782778579659313,-6.517487095901957,4.117392307865871,2.526513704460438,3.210676353993363,5.049258800744281,0.1511570729115519,-3.776277256418365,-1.5651779827976657,0
0.6965436551043596,2.689024473106745,0.010593756469465476,-2.5818380400374163,-1.380741393631195,3.0595689035282256,0.2004241131563822,-6.731147169163722,-3.3773490125447907,-2.818010974320547,-1.5796150375473956,-2.363075310448305,1
-0.7134746140824935,5.566925896416915,1.3413792405792284,-0.26755925791797186,-3.5844760691172817,0.7824757530515714,0.7989642560523394,-8.691967675996082,-3.247740611018591,-3.536983512416204,-0.5973164074531763,-2.614338540732957,1
-2.475060724147056,-3.7858654180550744,-0.20014199146832012,-1.4850254656947934,4.017305979709961,-0.19792766081424104,1.2900898555327198,-0.4352775545662408,0.3962383471291985,0.7617941308458615,2.2809934197635435,2.0586216760717035,1
0.05160597353288299,3.196501116905951,2.882352010813384,1.8056885725740808,-3.414354107123341,-2.2113567687672115,3.861104663244707,-2.090655296602552,1.9060733346745464,-1.3263719049308451,1.4799506260079562,-1.069925965332468,0
1.2130856837715984,-1.8857290677485883,0.6501721081126179,-1.7252277438523609,-6.00571626564913,6.391947939920341,1.9224250583317077,1.5401858889697093,4.466939551270422,-0.8380064315349295,-1.7799277833223806,-3.577878214998115,0
0.8707077682070921,-0.6227191197851031,-2.078137235301109,-0.38837385585455875,2.0817749705110713,-0.3209378493004782,0.7408334120613809,1.1721413944263914,1.0261048010330138,-0.6703671161906573,0.924587977550628,1.2416142166481205,1
-0.07911966952999416,-4.947830818577796,-2.006731119027596,-0.41105093246544677,2.7628542198525015,-0.7817439698745035,2.1878374875964943,0.2610595052762151,0.7838617785271567,0.24239495448432136,-0.8558678258873377,3.2752890532617958,0
1.6129604092483758,4.596250682841921,-0.7723284108410975,1.1768710663345918,-0.21958677318511635,-1.1147171738849146,-1.2143402400591152,2.3213110149729017,0.6857958468770147,-0.5700686515348672,1.9735341079912727,-1.3070820464773272,0
-0.8756924180385788,-4.3690139962604215,-0.2579770427487095,1.1224013515999454,-0.7681496504817461,-0.31868962058534817,1.9918735124936964,0.40565920383088266,0.8534123563757685,1.723862719661322,-1.6885843013652937,1.1297709244714815,0
1.8009376156756014,4.475378982621518,0.9253268729241844,0.21631764056878544,-3.832492042874846,0.8837727077830092,1.1776970403536282,-6.073382153137897,-3.9991499488477897,-1.0489883748038358,-2.4614942611979354,-3.8868702969599442,1
2.651654606483037,-2.4962572687315103,2.8573354881374815,-1.7254682693631271,-3.5342889622892235,3.4207866360262473,1.2421866889424233,1.3291143491540882,0.3144372811158186,1.7063007728610549,-3.814523573711802,-2.71611869495701,2
-2.6198226754307363,1.420009348957091,0.18352995264175687,1.6082668059708325,-6.7302389124073665,1.6893670613640848,2.36175330796905,-6.415965705600869,1.6185369997649448,-3.6815853493398714,-1.35162234399651,-0.9870108313386949,0
-2.8303027170553694,-3.932021632124695,2.875042618293903,-0.7353928574805778,-2.109608492897328,1.6120514889469073,0.7000960907901466,-2.148666232448627,0.3123067101493129,0.6711058110193415,-1.712567723582139,0.3797345792199558,1
-1.3114305009344327,-0.9399805910628104,1.7035760450596955,0.9457355913228571,-0.1800612244288613,-1.288958188311544,1.81168292407069,1.0735467662826872,1.6385700034162634,1.3333285778968307,1.7644729308591178,0.040851383060411806,2
0.8991320685298598,0.8834595918217588,2.850601388373623,1.9701568041195012,-6.06357164499323,-0.35467886266923915,-0.3338641772533757,1.2062328407297012,2.488688298349815,-1.1541584780205083,-3.2541975258053646,0.12074604700375846,0
0.2881857888870283,1.7870648822446402,0.07569670152865138,2.632365120102577,-4.758052158868372,-0.8656104857982695,0.971669487572599,-1.7332340322842914,0.8234055648051445,-1.4196148179761376,-2.124648743448015,-0.3358000418491569,0
1.4080228009283497,2.5216049858403533,0.18148290892926044,1.0496986067524867,0.9471040312632074,-2.284631773344673,0.621778199230524,1.3677726741086333,-0.1444959650245714,0.5631247669343968,1.5739414592617411,-0.48739197261996126,0
-2.6214234653633626,-3.1935005200578743,3.1311516214440847,2.311041427230139,-6.101232700529964,0.8187458192205576,-0.18461035900257294,-1.8157439578334345,-0.623089270052869,2.293191458302544,-4.511166027999769,-0.9672871370616045,0
1.2345865108977025,6.776168557366805,1.28191285622401,0.11751010619772617,-4.2137973249431795,0.7839648759522405,0.9525947806476408,-6.8030708127930755,-3.1008143294725756,-2.7378302112011452,-0.7993824578816874,-4.016126959480987,1
4.859604463921594,7.45504516029598,-0.322562958156556,0.022087621706599392,-0.191253829693563,-1.7987183139608263,-2.5801495645847283,-0.6976652957752292,-3.0114460984573723,-2.7055229289209635,-1.4322260402509293,-0.910556266202474,2
2.483398851062888,6.442151179447195,1.1167956992823775,1.0578365855204328,0.9302285008344053,-3.7569630447661817,-1.2261066767099758,-0.746324232351593,-2.6731625497499505,-1.0042470339732539,0.8667631342124935,-0.4599653489449236,2
-1.569317093755176,-4.210792193307608,1.2351173113483884,0.9601908641119086,-4.966019305849509,2.4319280274599904,0.5945896044610712,0.7015062828229854,2.436496297303127,0.9806735373379496,-3.1805643683847356,-0.3134868927558373,0
-0.8837511247839952,0.017783655227138623,1.7274021288165935,0.2557937916486437,-1.972316145827699,-0.0451535581798288,2.370758872371116,-3.4403354886924,-0.5600501522586482,-0.17393773874369078,-0.4348120767566266,-0.9391131409405298,1
2.494001369727245,2.067994623817767,-2.3547844426452915,1.8659575446012011,-2.796328104319515,0.560088450903429,-2.6538521736058067,3.0054825290263074,0.39678658566401337,-0.24052401801471723,-2.5249457877598886,-0.9105031296380539,2
1.1033728081428693,0.1326782782004562,-1.2758295481798054,1.25819748699789,2.733357379803656,-2.1289223235739048,-2.8094921518048173,5.780283442800002,0.33719368180840936,2.0806712524270456,0.8881464337982061,1.220607930581726,2
0.04853730857324701,3.6242775465804797,-1.7975755936397912,4.422015445228559,4.829461230790433,-8.068653852649783,-0.8762484814842936,4.290869423725069,0.1466558922091965,1.356507379101707,4.441002336443149,3.216854537898096,2
1.6296936086917992,-0.5193758528950969,2.6129057198110828,-0.40383931921350746,-4.214997019220634,1.9095210822505324,2.4726316553885606,1.644377455321956,3.3943852942475448,-0.3161146701138734,-1.060727023456788,-1.7406036307367896,0
-4.837124625860266,-5.579118867278735,0.5197511274373126,-1.6281148826618774,3.691924833221856,0.5497627650698638,4.434530547516573,-3.5517415674768604,0.16280042809736772,1.8660195832269004,3.6354557094729887,0.7486990960104432,1
3.8652579555957725,7.149694572330313,-0.9418667546204529,-0.3448367681859712,2.876263379472385,-3.027791477470753,-1.7907957131058847,1.0088012959830681,-0.8753606640645564,-3.1884190950860627,2.134827712528482,0.7550833875890874,2
1.4673661408050254,-1.8243754422085223,0.5648065979014776,-2.3252803830526134,-1.491842687455761,3.784623578936625,2.6795216357986797,-0.08904860250031164,1.3304874896178907,0.19832676380025127,-0.586165914725419,-2.4946694862095864,2
0.3684868825628782,1.2304172382154956,-1.1905964836045093,0.3126214733278049,-2.5253447629109846,0.19884846543435616,1.329641861616084,-3.4165448807824212,1.2668712208736674,-4.077839412769359,-1.4604213618355497,1.3768870914981464,0
0.11402754097744183,6.63711614019346,-0.3034587929358341,2.2410199646540723,-3.1824189490906583,-1.7177794552426946,3.359283517519777,-4.920922346395319,0.17272073589092607,-2.873060197237752,2.535681818086543,-2.483911190284707,0
-0.9027153181938314,-3.5157967511258574,-2.17576814688499,-3.8545439305048745,3.5613122342175347,2.8833573167151716,0.5894208240565315,-5.294200121212712,-2.9394173972227873,-1.5512531046208893,-1.2073495467965052,1.3278379344496423,1
2.3376040174900528,5.353753158736094,-1.3047821292947621,1.6759236390063021,-0.37041052628554133,-2.6862010958129017,-0.1583077470166777,-1.7795059240833886,-1.8238438505328636,-1.8961231340072038,-0.10269583404034721,-0.29159662354428817,2
1.1838430366199733,-1.9334615400412187,-0.5846414255084607,0.8948488008926786,-2.193506360798273,0.6983898050443171,1.1760395810614237,1.2665126131268842,1.019146574925974,0.8560530277954592,-2.2809216729094954,-0.36127285340340687,0
-1.2753696378251256,1.4557313267231275,-0.8839226531205029,3.163183638902083,4.310647268826416,-6.899902048279829,0.4972395959148155,0.3075806198281458,-0.9243247106623567,0.6211420350436476,3.001680906780448,3.684626878796818,2
-2.4136645985297727,5.408749896199645,0.30473516869358097,-0.9163450072448428,-5.874065098747288,4.7653671225697645,-0.6326112761453948,-5.1660121227627736,1.9399926640493015,-4.9490436537185145,1.788311482044175,-3.7198180984018894,1
0.6324018877001234,4.507014835723969,1.4617311821054222,-0.8213765176661617,-2.3364403006263283,0.7598864889512598,0.9291295700210797,-6.495812674030968,-3.232659659855648,-2.239717088935684,-0.7845806155406797,-2.6863156166515116,1
-3.223729096760243,-4.165470573231377,0.852209382492792,-1.6275564062544237,0.24832188221210538,2.134154613304998,0.48308566872889946,-1.1819838148589938,1.5618771093167432,-0.30135107927479243,0.3953797314237977,1.3113002343404236,1
0.13249367943821477,3.2010494570752805,-0.06791904751348854,3.44126353458203,-2.2663516249517692,-3.8715107433861666,-0.14452284157913398,-2.9709670453527357,-1.9872325788334955,-1.0704669830914748,-1.8724828203609682,1.0195303516869099,0
1.349490385370911,1.0295506411801463,-0.9722678001518318,1.2484333592791916,-2.761742019108417,-0.38807020269881715,1.1121771088715038,-1.2716840720841676,0.8325231416826184,-2.0010837879813126,-2.026014841746428,0.46996591630730344,0
0.7289297232667095,2.117722505258131,-4.9500309266610785,1.7447432008612844,0.4593284223510713,-0.4559816753985471,0.21467863545943144,-0.29028697674576825,0.04474699904874635,-1.1225038951764947,0.9582586982750239,-0.21873626920073774,2
1.092375606081148,-3.2694666802873673,-4.542100271078141,-0.8224767686748854,7.810078302587756,-2.2314751520090277,0.6379657059563222,2.3819733729183343,-1.0055006104475308,1.2870442048350688,1.729809212158258,3.4545769687925594,1
0.6862301104789343,4.170325526148478,-4.456352630718104,4.623456128740747,-3.8153881004858627,-1.060798755653912,-2.301565997879444,3.1605847897971002,2.562075253090377,-1.3864434278995845,-0.013495214343064443,-0.42271063028930356,2
-2.3187571786097902,-2.664873466416336,0.6448890105018088,-2.3844220779479977,-1.9724845052773377,4.879362285263959,2.1094920313954977,-2.6072299161285204,1.5922969261831565,-0.41572180002822745,0.6991586252573783,-2.2599412898424087,2
-0.29297488896090107,-2.0556023362970213,-1.1381996814940172,-2.5120002711860243,4.581553521991916,-1.0063416908096952,3.3715196521914885,-4.522160789103735,-0.8162152044759747,-2.546473811653228,1.127871585806957,3.2437476133542726,1
-5.569574118347394,-3.3560301697629993,0.9129591622041541,-2.8840833199335374,0.26735435411272807,3.294726093838633,0.35533219755046186,-3.6392009709980244,3.1872360231731323,-3.4092299518910156,2.4594786102070487,2.298401221521085,1
-2.732520584787296,0.5350726077337961,3.090001371527502,-2.5628158982621114,-1.541066545105167,2.4586774027545,-1.2297487342764217,-5.512607073673708,-1.384618355397737,-2.564346318618565,-0.5821613269957129,-0.24366843974397168,1
2.9486644900492154,3.8758635001608694,1.2818697610148608,1.5078938392462673,-1.8651650415404841,-2.8094766559418325,-0.7475128203681805,-0.26590529751040737,-1.1979497318502883,-1.3993578854936484,-2.290445809868186,0.4749845526025156,0
1.568885379545521,-2.214642837151272,-2.214422783724734,-2.167819388413383,7.0449966168715115,-1.439514895368204,1.5715322258932463,1.0930101112871142,-1.1528737980288732,0.7671479320595238,2.0209584272873355,2.1916150802234,1
